scim-anthy-1.2.7-13.fc21.src.rpm,,,0,,0,""
redhat-lsb-4.1-29.fc21.src.rpm,,,0,,0,""
python-2.7.8-4.1.fc21.src.rpm,,,0,,0,""
poppler-0.26.2-3.fc21.src.rpm,,,0,,0,""
pango-1.36.8-1.fc21.src.rpm,,,0,,0,""
pam_pkcs11-0.6.8-3.fc21.src.rpm,,,0,,0,""
orca-3.14.0-1.fc21.src.rpm,,,0,,0,""
openldap-2.4.40-1.fc21.src.rpm,,,0,,0,""
1:net-snmp-5.7.2-23.fc21.src.rpm,,,0,,0,""
ncompress-4.2.4.4-3.fc21.src.rpm,,,0,,0,""
nautilus-3.14.0-2.fc21.src.rpm,,,0,,0,""
mod_auth_kerb-5.4-30.fc21.src.rpm,,,0,,0,""
libselinux-2.3-4.fc21.src.rpm,,,0,,0,""
metacity-3.12.0-2.fc21.src.rpm,,,0,,0,""
1:mc-4.8.12-3.fc21.src.rpm,,,0,,0,""
3:mailman-2.1.18.1-3.fc21.src.rpm,,,0,,0,""
logrotate-3.8.7-4.fc21.src.rpm,,,0,,0,""
libwnck-2.31.0-4.fc21.src.rpm,,,0,,0,""
libuser-0.60-6.fc21.src.rpm,,,0,,0,""
libunwind-1.1-7.fc21.src.rpm,,,0,,0,""
libsoup-2.48.0-1.fc21.src.rpm,,,0,,0,""
libgtop2-2.30.0-4.fc21.src.rpm,,,0,,0,""
libgpg-error-1.13-3.fc21.src.rpm,,,0,,0,""
libgnomeui-2.24.5-10.fc21.src.rpm,,,0,,0,""
libgnome-2.32.1-9.fc21.src.rpm,,,0,,0,""
libXp-1.0.2-4.fc21.src.rpm,,,0,,0,""
ipsec-tools-0.8.1-5.fc21.src.rpm,,,0,,0,""
iproute-3.16.0-3.fc21.src.rpm,,,0,,0,""
icu-52.1-4.fc21.src.rpm,,,0,,0,""
gzip-1.6-5.fc21.src.rpm,,,0,,0,""
gnome-screensaver-3.6.1-9.fc21.src.rpm,,,0,,0,""
gsf-sharp-0.8.1-22.fc21.src.rpm,,,0,,0,""
gnome-vfs2-2.24.4-16.fc21.src.rpm,,,0,,0,""
gnome-user-share-3.14.0-2.fc21.src.rpm,,,0,,0,""
gnome-python2-extras-2.25.3-45.fc21.src.rpm,,,0,,0,""
evince-3.14.0-1.fc21.src.rpm,,,0,,0,""
fontconfig-2.11.1-5.fc21.src.rpm,,,0,,0,""
evolution-3.12.6-1.fc21.src.rpm,,,0,,0,""
esc-1.1.0-24.fc21.src.rpm,,,0,,0,""
1:dovecot-2.2.13-4.fc21.src.rpm,,,0,,0,""
cachefilesd-0.10.5-8.fc21.src.rpm,,,0,,0,""
1:dbus-1.8.6-3.fc21.src.rpm,,,0,,0,""
